2017-12-15 19:59:13,097, DEBUG, Start reading formatted input
2017-12-15 19:59:14,218, DEBUG, End reading formatted input
------------------------------------------------------------------------
2017-12-15 19:59:14,220, DEBUG, Start RNN training master
2017-12-15 19:59:15,686, DEBUG, exp id, 0, Start RNN worker
2017-12-15 19:59:15,719, DEBUG, exp id, 1, Start RNN worker
2017-12-15 19:59:15,761, DEBUG, exp id, 2, Start RNN worker
2017-12-15 19:59:15,849, DEBUG, exp id, 3, Start RNN worker
2017-12-15 19:59:15,950, DEBUG, exp id, 4, Start RNN worker
2017-12-15 19:59:52,764, DEBUG, exp id, 1, Step, 1, Minibatch Loss, 3.02779, Training Accuracy, 0.10938
2017-12-15 20:25:31,646, DEBUG, exp id, 0, Step, 8400, Minibatch Loss, 0.90710, Training Accuracy, 0.62500
2017-12-15 20:25:32,345, DEBUG, exp id, 3, Step, 8400, Minibatch Loss, 0.84776, Training Accuracy, 0.73438
2017-12-15 20:25:34,332, DEBUG, exp id, 1, Step, 8200, Minibatch Loss, 1.18557, Training Accuracy, 0.59375
2017-12-15 20:25:37,132, DEBUG, exp id, 4, Step, 8400, Minibatch Loss, 0.69926, Training Accuracy, 0.75000
2017-12-15 20:25:44,021, DEBUG, exp id, 2, Step, 8400, Minibatch Loss, 0.84687, Training Accuracy, 0.62500
2017-12-15 20:26:07,832, DEBUG, exp id, 0, Step, 8600, Minibatch Loss, 0.95767, Training Accuracy, 0.71875
2017-12-15 20:26:08,517, DEBUG, exp id, 3, Step, 8600, Minibatch Loss, 0.91618, Training Accuracy, 0.60938
2017-12-15 20:26:11,844, DEBUG, exp id, 1, Step, 8400, Minibatch Loss, 1.29407, Training Accuracy, 0.57812
2017-12-15 20:26:14,426, DEBUG, exp id, 4, Step, 8600, Minibatch Loss, 0.89737, Training Accuracy, 0.65625
2017-12-15 20:26:20,537, DEBUG, exp id, 2, Step, 8600, Minibatch Loss, 0.88662, Training Accuracy, 0.59375
2017-12-15 20:26:44,760, DEBUG, exp id, 3, Step, 8800, Minibatch Loss, 0.84044, Training Accuracy, 0.67188
2017-12-15 20:26:45,238, DEBUG, exp id, 0, Step, 8800, Minibatch Loss, 1.13453, Training Accuracy, 0.50000
2017-12-15 20:26:49,348, DEBUG, exp id, 1, Step, 8600, Minibatch Loss, 1.11652, Training Accuracy, 0.54688
2017-12-15 20:26:51,128, DEBUG, exp id, 4, Step, 8800, Minibatch Loss, 0.79570, Training Accuracy, 0.68750
2017-12-15 20:26:57,051, DEBUG, exp id, 2, Step, 8800, Minibatch Loss, 0.97504, Training Accuracy, 0.71875
2017-12-15 20:27:20,645, DEBUG, exp id, 3, Step, 9000, Minibatch Loss, 0.88852, Training Accuracy, 0.70312
2017-12-15 20:27:21,538, DEBUG, exp id, 0, Step, 9000, Minibatch Loss, 0.98887, Training Accuracy, 0.68750
2017-12-15 20:27:27,752, DEBUG, exp id, 1, Step, 8800, Minibatch Loss, 0.96658, Training Accuracy, 0.60938
2017-12-15 20:27:27,829, DEBUG, exp id, 4, Step, 9000, Minibatch Loss, 0.66118, Training Accuracy, 0.75000
2017-12-15 20:27:33,550, DEBUG, exp id, 2, Step, 9000, Minibatch Loss, 0.98034, Training Accuracy, 0.59375
2017-12-15 20:27:56,939, DEBUG, exp id, 3, Step, 9200, Minibatch Loss, 1.06812, Training Accuracy, 0.64062
2017-12-15 20:27:57,429, DEBUG, exp id, 0, Step, 9200, Minibatch Loss, 0.96321, Training Accuracy, 0.62500
2017-12-15 20:28:04,948, DEBUG, exp id, 4, Step, 9200, Minibatch Loss, 0.82834, Training Accuracy, 0.71875
2017-12-15 20:28:05,424, DEBUG, exp id, 1, Step, 9000, Minibatch Loss, 1.15920, Training Accuracy, 0.57812
2017-12-15 20:28:10,021, DEBUG, exp id, 2, Step, 9200, Minibatch Loss, 0.82958, Training Accuracy, 0.75000
2017-12-15 20:28:33,420, DEBUG, exp id, 3, Step, 9400, Minibatch Loss, 0.65990, Training Accuracy, 0.78125
2017-12-15 20:28:34,054, DEBUG, exp id, 0, Step, 9400, Minibatch Loss, 0.98993, Training Accuracy, 0.65625
2017-12-15 20:28:41,750, DEBUG, exp id, 4, Step, 9400, Minibatch Loss, 0.79584, Training Accuracy, 0.62500
2017-12-15 20:28:42,733, DEBUG, exp id, 1, Step, 9200, Minibatch Loss, 1.20721, Training Accuracy, 0.48438
2017-12-15 20:28:46,332, DEBUG, exp id, 2, Step, 9400, Minibatch Loss, 0.70580, Training Accuracy, 0.71875
2017-12-15 20:29:09,050, DEBUG, exp id, 3, Step, 9600, Minibatch Loss, 0.77519, Training Accuracy, 0.68750
2017-12-15 20:29:10,848, DEBUG, exp id, 0, Step, 9600, Minibatch Loss, 0.89470, Training Accuracy, 0.62500
2017-12-15 20:29:18,724, DEBUG, exp id, 4, Step, 9600, Minibatch Loss, 0.87402, Training Accuracy, 0.65625
2017-12-15 20:29:19,720, DEBUG, exp id, 1, Step, 9400, Minibatch Loss, 1.04949, Training Accuracy, 0.60938
2017-12-15 20:29:22,721, DEBUG, exp id, 2, Step, 9600, Minibatch Loss, 0.81106, Training Accuracy, 0.75000
2017-12-15 20:29:45,117, DEBUG, exp id, 3, Step, 9800, Minibatch Loss, 0.90151, Training Accuracy, 0.64062
2017-12-15 20:29:47,938, DEBUG, exp id, 0, Step, 9800, Minibatch Loss, 0.93947, Training Accuracy, 0.71875
2017-12-15 20:29:55,118, DEBUG, exp id, 4, Step, 9800, Minibatch Loss, 0.82304, Training Accuracy, 0.68750
2017-12-15 20:29:57,247, DEBUG, exp id, 1, Step, 9600, Minibatch Loss, 0.88915, Training Accuracy, 0.60938
2017-12-15 20:29:59,249, DEBUG, exp id, 2, Step, 9800, Minibatch Loss, 1.08260, Training Accuracy, 0.53125
2017-12-15 20:30:20,921, DEBUG, exp id, 3, Step, 10000, Minibatch Loss, 0.83203, Training Accuracy, 0.68750
2017-12-15 20:30:20,926, DEBUG, exp id, 3, Optimization Finished!
2017-12-15 20:30:21,736, DEBUG, exp id, 3, Testing Accuracy, 0.685649
2017-12-15 20:30:21,830, DEBUG, exp id, 3, Training Accuracy, 0.694782
2017-12-15 20:30:23,245, DEBUG, exp id, 0, Step, 10000, Minibatch Loss, 0.65051, Training Accuracy, 0.78125
2017-12-15 20:30:23,248, DEBUG, exp id, 0, Optimization Finished!
2017-12-15 20:30:23,844, DEBUG, exp id, 0, Testing Accuracy, 0.604404
2017-12-15 20:30:23,924, DEBUG, exp id, 0, Training Accuracy, 0.616515
2017-12-15 20:30:28,017, DEBUG, exp id, 4, Step, 10000, Minibatch Loss, 0.90380, Training Accuracy, 0.68750
2017-12-15 20:30:28,021, DEBUG, exp id, 4, Optimization Finished!
2017-12-15 20:30:28,434, DEBUG, exp id, 4, Testing Accuracy, 0.671982
2017-12-15 20:30:28,464, DEBUG, exp id, 4, Training Accuracy, 0.692249
2017-12-15 20:30:29,544, DEBUG, exp id, 2, Step, 10000, Minibatch Loss, 0.78015, Training Accuracy, 0.75000
2017-12-15 20:30:29,548, DEBUG, exp id, 2, Optimization Finished!
2017-12-15 20:30:29,734, DEBUG, exp id, 1, Step, 9800, Minibatch Loss, 0.96653, Training Accuracy, 0.60938
2017-12-15 20:30:29,786, DEBUG, exp id, 2, Testing Accuracy, 0.652999
2017-12-15 20:30:29,824, DEBUG, exp id, 2, Training Accuracy, 0.667427
2017-12-15 20:30:41,463, DEBUG, exp id, 1, Step, 10000, Minibatch Loss, 0.96144, Training Accuracy, 0.65625
2017-12-15 20:30:41,467, DEBUG, exp id, 1, Optimization Finished!
2017-12-15 20:30:41,672, DEBUG, exp id, 1, Testing Accuracy, 0.587699
2017-12-15 20:30:41,697, DEBUG, exp id, 1, Training Accuracy, 0.60309
2017-12-15 20:30:43,248, DEBUG, Flush RNN training master
------------------------------------------------------------------------
2017-12-15 20:30:43,341, DEBUG, exp id, 5, Start RNN worker
2017-12-15 20:30:43,371, DEBUG, exp id, 6, Start RNN worker
2017-12-15 20:30:43,430, DEBUG, exp id, 7, Start RNN worker
2017-12-15 20:31:11,743, DEBUG, exp id, 6, Step, 1, Minibatch Loss, 4.88492, Training Accuracy, 0.15625
2017-12-15 20:31:12,671, DEBUG, exp id, 5, Step, 1, Minibatch Loss, 4.54297, Training Accuracy, 0.10938
2017-12-15 20:31:12,734, DEBUG, exp id, 7, Step, 1, Minibatch Loss, 4.18751, Training Accuracy, 0.23438
2017-12-15 20:31:31,752, DEBUG, exp id, 6, Step, 200, Minibatch Loss, 1.73177, Training Accuracy, 0.40625
2017-12-15 20:31:32,217, DEBUG, exp id, 7, Step, 200, Minibatch Loss, 1.77428, Training Accuracy, 0.32812
2017-12-15 20:31:33,518, DEBUG, exp id, 5, Step, 200, Minibatch Loss, 2.62349, Training Accuracy, 0.28125
2017-12-15 20:31:51,273, DEBUG, exp id, 7, Step, 400, Minibatch Loss, 1.37143, Training Accuracy, 0.48438
2017-12-15 20:31:52,352, DEBUG, exp id, 6, Step, 400, Minibatch Loss, 1.55753, Training Accuracy, 0.34375
2017-12-15 20:31:52,478, DEBUG, exp id, 5, Step, 400, Minibatch Loss, 1.84536, Training Accuracy, 0.35938
2017-12-15 20:32:10,960, DEBUG, exp id, 7, Step, 600, Minibatch Loss, 0.93148, Training Accuracy, 0.64062
2017-12-15 20:32:12,228, DEBUG, exp id, 5, Step, 600, Minibatch Loss, 1.49890, Training Accuracy, 0.45312
2017-12-15 20:32:12,947, DEBUG, exp id, 6, Step, 600, Minibatch Loss, 1.58897, Training Accuracy, 0.53125
2017-12-15 20:32:29,400, DEBUG, exp id, 7, Step, 800, Minibatch Loss, 1.37938, Training Accuracy, 0.50000
2017-12-15 20:32:31,921, DEBUG, exp id, 5, Step, 800, Minibatch Loss, 1.48019, Training Accuracy, 0.46875
2017-12-15 20:32:33,877, DEBUG, exp id, 6, Step, 800, Minibatch Loss, 1.09607, Training Accuracy, 0.56250
2017-12-15 20:32:47,869, DEBUG, exp id, 7, Step, 1000, Minibatch Loss, 0.93234, Training Accuracy, 0.65625
2017-12-15 20:32:51,518, DEBUG, exp id, 5, Step, 1000, Minibatch Loss, 1.39785, Training Accuracy, 0.57812
2017-12-15 20:32:54,528, DEBUG, exp id, 6, Step, 1000, Minibatch Loss, 0.90981, Training Accuracy, 0.68750
2017-12-15 20:33:06,220, DEBUG, exp id, 7, Step, 1200, Minibatch Loss, 1.15564, Training Accuracy, 0.42188
2017-12-15 20:33:11,870, DEBUG, exp id, 5, Step, 1200, Minibatch Loss, 1.50432, Training Accuracy, 0.50000
2017-12-15 20:33:14,757, DEBUG, exp id, 6, Step, 1200, Minibatch Loss, 0.83605, Training Accuracy, 0.65625
2017-12-15 20:33:24,373, DEBUG, exp id, 7, Step, 1400, Minibatch Loss, 0.98277, Training Accuracy, 0.57812
2017-12-15 20:33:31,162, DEBUG, exp id, 5, Step, 1400, Minibatch Loss, 1.37515, Training Accuracy, 0.50000
2017-12-15 20:33:35,169, DEBUG, exp id, 6, Step, 1400, Minibatch Loss, 0.98173, Training Accuracy, 0.46875
2017-12-15 20:33:44,379, DEBUG, exp id, 7, Step, 1600, Minibatch Loss, 1.20700, Training Accuracy, 0.54688
2017-12-15 20:33:51,049, DEBUG, exp id, 5, Step, 1600, Minibatch Loss, 1.05652, Training Accuracy, 0.64062
2017-12-15 20:33:55,720, DEBUG, exp id, 6, Step, 1600, Minibatch Loss, 1.11710, Training Accuracy, 0.50000
2017-12-15 20:34:03,342, DEBUG, exp id, 7, Step, 1800, Minibatch Loss, 0.93674, Training Accuracy, 0.67188
2017-12-15 20:34:10,364, DEBUG, exp id, 5, Step, 1800, Minibatch Loss, 1.27341, Training Accuracy, 0.56250
2017-12-15 20:34:16,737, DEBUG, exp id, 6, Step, 1800, Minibatch Loss, 0.65732, Training Accuracy, 0.78125
2017-12-15 20:34:21,935, DEBUG, exp id, 7, Step, 2000, Minibatch Loss, 1.10832, Training Accuracy, 0.53125
2017-12-15 20:34:29,861, DEBUG, exp id, 5, Step, 2000, Minibatch Loss, 1.45839, Training Accuracy, 0.45312
2017-12-15 20:34:37,539, DEBUG, exp id, 6, Step, 2000, Minibatch Loss, 0.93628, Training Accuracy, 0.75000
2017-12-15 20:34:40,549, DEBUG, exp id, 7, Step, 2200, Minibatch Loss, 1.05244, Training Accuracy, 0.60938
2017-12-15 20:34:49,467, DEBUG, exp id, 5, Step, 2200, Minibatch Loss, 1.06350, Training Accuracy, 0.67188
2017-12-15 20:34:57,662, DEBUG, exp id, 6, Step, 2200, Minibatch Loss, 1.24278, Training Accuracy, 0.62500
2017-12-15 20:34:59,241, DEBUG, exp id, 7, Step, 2400, Minibatch Loss, 0.84718, Training Accuracy, 0.67188
2017-12-15 20:35:08,659, DEBUG, exp id, 5, Step, 2400, Minibatch Loss, 1.05731, Training Accuracy, 0.65625
2017-12-15 20:35:18,070, DEBUG, exp id, 7, Step, 2600, Minibatch Loss, 0.71021, Training Accuracy, 0.68750
2017-12-15 20:35:18,226, DEBUG, exp id, 6, Step, 2400, Minibatch Loss, 1.02242, Training Accuracy, 0.62500
2017-12-15 20:35:27,854, DEBUG, exp id, 5, Step, 2600, Minibatch Loss, 1.03040, Training Accuracy, 0.65625
2017-12-15 20:35:36,917, DEBUG, exp id, 7, Step, 2800, Minibatch Loss, 0.90402, Training Accuracy, 0.62500
2017-12-15 20:35:38,872, DEBUG, exp id, 6, Step, 2600, Minibatch Loss, 0.63758, Training Accuracy, 0.75000
2017-12-15 20:35:47,057, DEBUG, exp id, 5, Step, 2800, Minibatch Loss, 1.03762, Training Accuracy, 0.62500
2017-12-15 20:35:56,834, DEBUG, exp id, 7, Step, 3000, Minibatch Loss, 0.98333, Training Accuracy, 0.57812
2017-12-15 20:35:59,630, DEBUG, exp id, 6, Step, 2800, Minibatch Loss, 0.87949, Training Accuracy, 0.59375
2017-12-15 20:36:06,372, DEBUG, exp id, 5, Step, 3000, Minibatch Loss, 1.15742, Training Accuracy, 0.59375
2017-12-15 20:36:16,152, DEBUG, exp id, 7, Step, 3200, Minibatch Loss, 0.71426, Training Accuracy, 0.73438
2017-12-15 20:36:20,037, DEBUG, exp id, 6, Step, 3000, Minibatch Loss, 0.82601, Training Accuracy, 0.68750
2017-12-15 20:36:26,148, DEBUG, exp id, 5, Step, 3200, Minibatch Loss, 0.88514, Training Accuracy, 0.68750
2017-12-15 20:36:34,657, DEBUG, exp id, 7, Step, 3400, Minibatch Loss, 0.75570, Training Accuracy, 0.67188
2017-12-15 20:36:39,951, DEBUG, exp id, 6, Step, 3200, Minibatch Loss, 1.00915, Training Accuracy, 0.68750
2017-12-15 20:36:46,151, DEBUG, exp id, 5, Step, 3400, Minibatch Loss, 1.10163, Training Accuracy, 0.57812
2017-12-15 20:36:53,740, DEBUG, exp id, 7, Step, 3600, Minibatch Loss, 0.78979, Training Accuracy, 0.62500
2017-12-15 20:36:59,924, DEBUG, exp id, 6, Step, 3400, Minibatch Loss, 0.90943, Training Accuracy, 0.65625
2017-12-15 20:37:05,278, DEBUG, exp id, 5, Step, 3600, Minibatch Loss, 0.98291, Training Accuracy, 0.59375
2017-12-15 20:37:13,244, DEBUG, exp id, 7, Step, 3800, Minibatch Loss, 0.83962, Training Accuracy, 0.65625
2017-12-15 20:37:20,358, DEBUG, exp id, 6, Step, 3600, Minibatch Loss, 0.74750, Training Accuracy, 0.62500
2017-12-15 20:37:25,049, DEBUG, exp id, 5, Step, 3800, Minibatch Loss, 1.13037, Training Accuracy, 0.56250
2017-12-15 20:37:32,343, DEBUG, exp id, 7, Step, 4000, Minibatch Loss, 0.73557, Training Accuracy, 0.70312
2017-12-15 20:37:40,763, DEBUG, exp id, 6, Step, 3800, Minibatch Loss, 0.73627, Training Accuracy, 0.75000
2017-12-15 20:37:44,641, DEBUG, exp id, 5, Step, 4000, Minibatch Loss, 1.11698, Training Accuracy, 0.64062
2017-12-15 20:37:51,441, DEBUG, exp id, 7, Step, 4200, Minibatch Loss, 0.80734, Training Accuracy, 0.68750
2017-12-15 20:38:01,356, DEBUG, exp id, 6, Step, 4000, Minibatch Loss, 0.77704, Training Accuracy, 0.71875
2017-12-15 20:38:04,274, DEBUG, exp id, 5, Step, 4200, Minibatch Loss, 1.12567, Training Accuracy, 0.57812
2017-12-15 20:38:10,073, DEBUG, exp id, 7, Step, 4400, Minibatch Loss, 0.83531, Training Accuracy, 0.65625
2017-12-15 20:38:21,624, DEBUG, exp id, 6, Step, 4200, Minibatch Loss, 1.05573, Training Accuracy, 0.50000
2017-12-15 20:38:23,860, DEBUG, exp id, 5, Step, 4400, Minibatch Loss, 0.98352, Training Accuracy, 0.65625
2017-12-15 20:38:28,828, DEBUG, exp id, 7, Step, 4600, Minibatch Loss, 0.82543, Training Accuracy, 0.62500
2017-12-15 20:38:42,056, DEBUG, exp id, 6, Step, 4400, Minibatch Loss, 0.66782, Training Accuracy, 0.75000
2017-12-15 20:38:43,252, DEBUG, exp id, 5, Step, 4600, Minibatch Loss, 1.04074, Training Accuracy, 0.64062
2017-12-15 20:38:47,363, DEBUG, exp id, 7, Step, 4800, Minibatch Loss, 0.86050, Training Accuracy, 0.70312
2017-12-15 20:39:02,937, DEBUG, exp id, 6, Step, 4600, Minibatch Loss, 1.13085, Training Accuracy, 0.59375
2017-12-15 20:39:03,245, DEBUG, exp id, 5, Step, 4800, Minibatch Loss, 0.89001, Training Accuracy, 0.64062
2017-12-15 20:39:05,870, DEBUG, exp id, 7, Step, 5000, Minibatch Loss, 0.79135, Training Accuracy, 0.65625
2017-12-15 20:39:23,017, DEBUG, exp id, 5, Step, 5000, Minibatch Loss, 0.91763, Training Accuracy, 0.68750
2017-12-15 20:39:23,178, DEBUG, exp id, 6, Step, 4800, Minibatch Loss, 0.63115, Training Accuracy, 0.84375
2017-12-15 20:39:24,238, DEBUG, exp id, 7, Step, 5200, Minibatch Loss, 0.71538, Training Accuracy, 0.75000
2017-12-15 20:39:42,634, DEBUG, exp id, 5, Step, 5200, Minibatch Loss, 0.94496, Training Accuracy, 0.57812
2017-12-15 20:39:43,055, DEBUG, exp id, 7, Step, 5400, Minibatch Loss, 0.82746, Training Accuracy, 0.67188
2017-12-15 20:39:43,469, DEBUG, exp id, 6, Step, 5000, Minibatch Loss, 0.64642, Training Accuracy, 0.84375
2017-12-15 20:40:02,135, DEBUG, exp id, 7, Step, 5600, Minibatch Loss, 0.65844, Training Accuracy, 0.76562
2017-12-15 20:40:02,633, DEBUG, exp id, 5, Step, 5400, Minibatch Loss, 0.85637, Training Accuracy, 0.71875
2017-12-15 20:40:03,669, DEBUG, exp id, 6, Step, 5200, Minibatch Loss, 1.18178, Training Accuracy, 0.53125
2017-12-15 20:40:20,861, DEBUG, exp id, 7, Step, 5800, Minibatch Loss, 0.88254, Training Accuracy, 0.60938
2017-12-15 20:40:22,920, DEBUG, exp id, 5, Step, 5600, Minibatch Loss, 0.81954, Training Accuracy, 0.73438
2017-12-15 20:40:23,625, DEBUG, exp id, 6, Step, 5400, Minibatch Loss, 0.87644, Training Accuracy, 0.75000
2017-12-15 20:40:40,059, DEBUG, exp id, 7, Step, 6000, Minibatch Loss, 0.86215, Training Accuracy, 0.59375
2017-12-15 20:40:42,568, DEBUG, exp id, 5, Step, 5800, Minibatch Loss, 1.02569, Training Accuracy, 0.57812
2017-12-15 20:40:43,862, DEBUG, exp id, 6, Step, 5600, Minibatch Loss, 0.95191, Training Accuracy, 0.75000
2017-12-15 20:40:58,931, DEBUG, exp id, 7, Step, 6200, Minibatch Loss, 0.85075, Training Accuracy, 0.68750
2017-12-15 20:41:02,342, DEBUG, exp id, 5, Step, 6000, Minibatch Loss, 1.12046, Training Accuracy, 0.62500
2017-12-15 20:41:04,471, DEBUG, exp id, 6, Step, 5800, Minibatch Loss, 0.89458, Training Accuracy, 0.59375
2017-12-15 20:41:18,571, DEBUG, exp id, 7, Step, 6400, Minibatch Loss, 0.64037, Training Accuracy, 0.76562
2017-12-15 20:41:21,761, DEBUG, exp id, 5, Step, 6200, Minibatch Loss, 0.83603, Training Accuracy, 0.68750
2017-12-15 20:41:24,650, DEBUG, exp id, 6, Step, 6000, Minibatch Loss, 0.71000, Training Accuracy, 0.75000
2017-12-15 20:41:37,626, DEBUG, exp id, 7, Step, 6600, Minibatch Loss, 0.63496, Training Accuracy, 0.71875
2017-12-15 20:41:40,918, DEBUG, exp id, 5, Step, 6400, Minibatch Loss, 0.94189, Training Accuracy, 0.64062
2017-12-15 20:41:45,717, DEBUG, exp id, 6, Step, 6200, Minibatch Loss, 0.82918, Training Accuracy, 0.78125
2017-12-15 20:41:56,529, DEBUG, exp id, 7, Step, 6800, Minibatch Loss, 0.65299, Training Accuracy, 0.76562
2017-12-15 20:42:00,241, DEBUG, exp id, 5, Step, 6600, Minibatch Loss, 0.96894, Training Accuracy, 0.71875
2017-12-15 20:42:06,252, DEBUG, exp id, 6, Step, 6400, Minibatch Loss, 0.72231, Training Accuracy, 0.78125
2017-12-15 20:42:15,369, DEBUG, exp id, 7, Step, 7000, Minibatch Loss, 0.81165, Training Accuracy, 0.70312
2017-12-15 20:42:19,675, DEBUG, exp id, 5, Step, 6800, Minibatch Loss, 0.88787, Training Accuracy, 0.65625
2017-12-15 20:42:26,557, DEBUG, exp id, 6, Step, 6600, Minibatch Loss, 0.82801, Training Accuracy, 0.71875
2017-12-15 20:42:34,017, DEBUG, exp id, 7, Step, 7200, Minibatch Loss, 0.77061, Training Accuracy, 0.70312
2017-12-15 20:42:39,067, DEBUG, exp id, 5, Step, 7000, Minibatch Loss, 0.90804, Training Accuracy, 0.64062
2017-12-15 20:42:46,762, DEBUG, exp id, 6, Step, 6800, Minibatch Loss, 0.69465, Training Accuracy, 0.81250
2017-12-15 20:42:52,553, DEBUG, exp id, 7, Step, 7400, Minibatch Loss, 0.74190, Training Accuracy, 0.76562
2017-12-15 20:42:58,217, DEBUG, exp id, 5, Step, 7200, Minibatch Loss, 1.05783, Training Accuracy, 0.59375
2017-12-15 20:43:07,575, DEBUG, exp id, 6, Step, 7000, Minibatch Loss, 0.80946, Training Accuracy, 0.71875
2017-12-15 20:43:11,135, DEBUG, exp id, 7, Step, 7600, Minibatch Loss, 0.84085, Training Accuracy, 0.68750
2017-12-15 20:43:17,249, DEBUG, exp id, 5, Step, 7400, Minibatch Loss, 0.95182, Training Accuracy, 0.62500
2017-12-15 20:43:27,917, DEBUG, exp id, 6, Step, 7200, Minibatch Loss, 0.70395, Training Accuracy, 0.81250
2017-12-15 20:43:30,531, DEBUG, exp id, 7, Step, 7800, Minibatch Loss, 0.68710, Training Accuracy, 0.78125
2017-12-15 20:43:36,717, DEBUG, exp id, 5, Step, 7600, Minibatch Loss, 0.84572, Training Accuracy, 0.75000
2017-12-15 20:43:48,833, DEBUG, exp id, 6, Step, 7400, Minibatch Loss, 0.89642, Training Accuracy, 0.71875
2017-12-15 20:43:49,438, DEBUG, exp id, 7, Step, 8000, Minibatch Loss, 0.72852, Training Accuracy, 0.67188
2017-12-15 20:43:55,564, DEBUG, exp id, 5, Step, 7800, Minibatch Loss, 0.98993, Training Accuracy, 0.59375
2017-12-15 20:44:08,451, DEBUG, exp id, 7, Step, 8200, Minibatch Loss, 0.68391, Training Accuracy, 0.75000
2017-12-15 20:44:09,629, DEBUG, exp id, 6, Step, 7600, Minibatch Loss, 0.61353, Training Accuracy, 0.78125
2017-12-15 20:44:15,145, DEBUG, exp id, 5, Step, 8000, Minibatch Loss, 0.89720, Training Accuracy, 0.70312
2017-12-15 20:44:27,423, DEBUG, exp id, 7, Step, 8400, Minibatch Loss, 0.76831, Training Accuracy, 0.68750
2017-12-15 20:44:30,244, DEBUG, exp id, 6, Step, 7800, Minibatch Loss, 0.84910, Training Accuracy, 0.68750
2017-12-15 20:44:34,654, DEBUG, exp id, 5, Step, 8200, Minibatch Loss, 0.90201, Training Accuracy, 0.67188
2017-12-15 20:44:45,731, DEBUG, exp id, 7, Step, 8600, Minibatch Loss, 0.65744, Training Accuracy, 0.75000
2017-12-15 20:44:50,427, DEBUG, exp id, 6, Step, 8000, Minibatch Loss, 0.80783, Training Accuracy, 0.75000
2017-12-15 20:44:53,649, DEBUG, exp id, 5, Step, 8400, Minibatch Loss, 0.99833, Training Accuracy, 0.62500
2017-12-15 20:45:04,365, DEBUG, exp id, 7, Step, 8800, Minibatch Loss, 0.64129, Training Accuracy, 0.78125
2017-12-15 20:45:10,620, DEBUG, exp id, 6, Step, 8200, Minibatch Loss, 0.95201, Training Accuracy, 0.78125
2017-12-15 20:45:13,425, DEBUG, exp id, 5, Step, 8600, Minibatch Loss, 0.87176, Training Accuracy, 0.71875
2017-12-15 20:45:22,976, DEBUG, exp id, 7, Step, 9000, Minibatch Loss, 0.63541, Training Accuracy, 0.78125
2017-12-15 20:45:30,861, DEBUG, exp id, 6, Step, 8400, Minibatch Loss, 0.92777, Training Accuracy, 0.75000
2017-12-15 20:45:33,044, DEBUG, exp id, 5, Step, 8800, Minibatch Loss, 0.70861, Training Accuracy, 0.81250
2017-12-15 20:45:41,641, DEBUG, exp id, 7, Step, 9200, Minibatch Loss, 0.62419, Training Accuracy, 0.79688
2017-12-15 20:45:50,375, DEBUG, exp id, 6, Step, 8600, Minibatch Loss, 0.85994, Training Accuracy, 0.68750
2017-12-15 20:45:53,148, DEBUG, exp id, 5, Step, 9000, Minibatch Loss, 0.89034, Training Accuracy, 0.71875
2017-12-15 20:46:01,049, DEBUG, exp id, 7, Step, 9400, Minibatch Loss, 0.53788, Training Accuracy, 0.79688
2017-12-15 20:46:11,045, DEBUG, exp id, 6, Step, 8800, Minibatch Loss, 0.69426, Training Accuracy, 0.84375
2017-12-15 20:46:12,768, DEBUG, exp id, 5, Step, 9200, Minibatch Loss, 0.82629, Training Accuracy, 0.76562
2017-12-15 20:46:19,874, DEBUG, exp id, 7, Step, 9600, Minibatch Loss, 0.70494, Training Accuracy, 0.78125
2017-12-15 20:46:31,165, DEBUG, exp id, 6, Step, 9000, Minibatch Loss, 0.60549, Training Accuracy, 0.75000
2017-12-15 20:46:31,763, DEBUG, exp id, 5, Step, 9400, Minibatch Loss, 0.97161, Training Accuracy, 0.60938
2017-12-15 20:46:39,151, DEBUG, exp id, 7, Step, 9800, Minibatch Loss, 0.61716, Training Accuracy, 0.81250
2017-12-15 20:46:51,526, DEBUG, exp id, 6, Step, 9200, Minibatch Loss, 1.00762, Training Accuracy, 0.71875
2017-12-15 20:46:51,940, DEBUG, exp id, 5, Step, 9600, Minibatch Loss, 1.01094, Training Accuracy, 0.57812
2017-12-15 20:46:58,243, DEBUG, exp id, 7, Step, 10000, Minibatch Loss, 0.70491, Training Accuracy, 0.75000
2017-12-15 20:46:58,246, DEBUG, exp id, 7, Optimization Finished!
2017-12-15 20:46:58,658, DEBUG, exp id, 7, Testing Accuracy, 0.718299
2017-12-15 20:46:58,726, DEBUG, exp id, 7, Training Accuracy, 0.755572
2017-12-15 20:47:06,933, DEBUG, exp id, 5, Step, 9800, Minibatch Loss, 0.70076, Training Accuracy, 0.75000
2017-12-15 20:47:07,234, DEBUG, exp id, 6, Step, 9400, Minibatch Loss, 0.61699, Training Accuracy, 0.78125
2017-12-15 20:47:18,636, DEBUG, exp id, 5, Step, 10000, Minibatch Loss, 0.85629, Training Accuracy, 0.73438
2017-12-15 20:47:18,639, DEBUG, exp id, 5, Optimization Finished!
2017-12-15 20:47:18,833, DEBUG, exp id, 5, Testing Accuracy, 0.655277
2017-12-15 20:47:18,860, DEBUG, exp id, 5, Training Accuracy, 0.684397
2017-12-15 20:47:19,606, DEBUG, exp id, 6, Step, 9600, Minibatch Loss, 0.45753, Training Accuracy, 0.87500
