2017-12-15 21:13:13,737, DEBUG, Start reading formatted input
2017-12-15 21:13:17,137, DEBUG, End reading formatted input
------------------------------------------------------------------------
2017-12-15 21:13:17,140, DEBUG, Start RNN training master
2017-12-15 21:13:20,457, DEBUG, exp id, 0, Start RNN worker
2017-12-15 21:13:20,624, DEBUG, exp id, 1, Start RNN worker
2017-12-15 21:13:20,740, DEBUG, exp id, 2, Start RNN worker
2017-12-15 21:13:20,934, DEBUG, exp id, 3, Start RNN worker
2017-12-15 21:13:21,135, DEBUG, exp id, 4, Start RNN worker
2017-12-15 21:13:21,338, DEBUG, exp id, 5, Start RNN worker
2017-12-15 21:13:21,626, DEBUG, exp id, 6, Start RNN worker
2017-12-15 21:13:21,922, DEBUG, exp id, 7, Start RNN worker
2017-12-15 21:15:34,628, DEBUG, exp id, 7, Step, 1, Minibatch Loss, 4.92712, Training Accuracy, 0.25000
2017-12-15 21:55:57,526, DEBUG, exp id, 6, Step, 5200, Minibatch Loss, 0.88454, Training Accuracy, 0.68750
2017-12-15 21:55:58,427, DEBUG, exp id, 2, Step, 5200, Minibatch Loss, 0.95827, Training Accuracy, 0.71875
2017-12-15 21:55:59,318, DEBUG, exp id, 1, Step, 5000, Minibatch Loss, 1.32371, Training Accuracy, 0.54688
2017-12-15 21:56:04,317, DEBUG, exp id, 3, Step, 5000, Minibatch Loss, 1.05257, Training Accuracy, 0.56250
2017-12-15 21:56:04,818, DEBUG, exp id, 5, Step, 5200, Minibatch Loss, 0.94679, Training Accuracy, 0.65625
2017-12-15 21:56:26,017, DEBUG, exp id, 0, Step, 5200, Minibatch Loss, 0.96899, Training Accuracy, 0.62500
2017-12-15 21:56:41,121, DEBUG, exp id, 7, Step, 5200, Minibatch Loss, 0.66385, Training Accuracy, 0.84375
2017-12-15 21:57:24,730, DEBUG, exp id, 4, Step, 5200, Minibatch Loss, 1.07976, Training Accuracy, 0.50000
2017-12-15 21:57:32,717, DEBUG, exp id, 1, Step, 5200, Minibatch Loss, 1.42179, Training Accuracy, 0.45312
2017-12-15 21:57:33,019, DEBUG, exp id, 2, Step, 5400, Minibatch Loss, 1.27590, Training Accuracy, 0.40625
2017-12-15 21:57:35,717, DEBUG, exp id, 6, Step, 5400, Minibatch Loss, 0.58415, Training Accuracy, 0.78125
2017-12-15 21:57:42,131, DEBUG, exp id, 3, Step, 5200, Minibatch Loss, 1.25309, Training Accuracy, 0.50000
2017-12-15 21:57:42,224, DEBUG, exp id, 5, Step, 5400, Minibatch Loss, 0.88909, Training Accuracy, 0.67188
2017-12-15 21:57:59,229, DEBUG, exp id, 0, Step, 5400, Minibatch Loss, 1.07763, Training Accuracy, 0.65625
2017-12-15 21:58:15,129, DEBUG, exp id, 7, Step, 5400, Minibatch Loss, 0.69410, Training Accuracy, 0.78125
2017-12-15 21:58:59,421, DEBUG, exp id, 4, Step, 5400, Minibatch Loss, 1.01433, Training Accuracy, 0.75000
2017-12-15 21:59:04,017, DEBUG, exp id, 1, Step, 5400, Minibatch Loss, 1.37590, Training Accuracy, 0.46875
2017-12-15 21:59:04,230, DEBUG, exp id, 2, Step, 5600, Minibatch Loss, 0.74852, Training Accuracy, 0.81250
2017-12-15 21:59:13,219, DEBUG, exp id, 3, Step, 5400, Minibatch Loss, 1.01690, Training Accuracy, 0.64062
2017-12-15 21:59:13,220, DEBUG, exp id, 6, Step, 5600, Minibatch Loss, 0.61952, Training Accuracy, 0.84375
2017-12-15 21:59:16,227, DEBUG, exp id, 5, Step, 5600, Minibatch Loss, 0.68881, Training Accuracy, 0.78125
2017-12-15 21:59:29,327, DEBUG, exp id, 0, Step, 5600, Minibatch Loss, 1.06539, Training Accuracy, 0.56250
2017-12-15 21:59:47,324, DEBUG, exp id, 7, Step, 5600, Minibatch Loss, 0.72441, Training Accuracy, 0.73438
2017-12-15 22:00:34,821, DEBUG, exp id, 4, Step, 5600, Minibatch Loss, 1.15428, Training Accuracy, 0.62500
2017-12-15 22:00:37,231, DEBUG, exp id, 1, Step, 5600, Minibatch Loss, 1.32409, Training Accuracy, 0.56250
2017-12-15 22:00:40,522, DEBUG, exp id, 2, Step, 5800, Minibatch Loss, 1.24863, Training Accuracy, 0.53125
2017-12-15 22:00:50,223, DEBUG, exp id, 6, Step, 5800, Minibatch Loss, 0.51587, Training Accuracy, 0.84375
2017-12-15 22:00:51,126, DEBUG, exp id, 3, Step, 5600, Minibatch Loss, 1.20983, Training Accuracy, 0.48438
2017-12-15 22:00:53,232, DEBUG, exp id, 5, Step, 5800, Minibatch Loss, 0.87066, Training Accuracy, 0.67188
2017-12-15 22:00:59,517, DEBUG, exp id, 0, Step, 5800, Minibatch Loss, 1.36856, Training Accuracy, 0.34375
2017-12-15 22:01:22,524, DEBUG, exp id, 7, Step, 5800, Minibatch Loss, 0.83742, Training Accuracy, 0.71875
2017-12-15 22:02:07,216, DEBUG, exp id, 4, Step, 5800, Minibatch Loss, 0.70241, Training Accuracy, 0.78125
2017-12-15 22:02:08,318, DEBUG, exp id, 1, Step, 5800, Minibatch Loss, 1.13618, Training Accuracy, 0.59375
2017-12-15 22:02:13,728, DEBUG, exp id, 2, Step, 6000, Minibatch Loss, 0.94862, Training Accuracy, 0.75000
2017-12-15 22:02:24,421, DEBUG, exp id, 6, Step, 6000, Minibatch Loss, 0.71591, Training Accuracy, 0.71875
2017-12-15 22:02:25,225, DEBUG, exp id, 3, Step, 5800, Minibatch Loss, 0.99286, Training Accuracy, 0.59375
2017-12-15 22:02:28,320, DEBUG, exp id, 0, Step, 6000, Minibatch Loss, 1.40624, Training Accuracy, 0.46875
2017-12-15 22:02:28,422, DEBUG, exp id, 5, Step, 6000, Minibatch Loss, 0.71152, Training Accuracy, 0.79688
2017-12-15 22:02:55,123, DEBUG, exp id, 7, Step, 6000, Minibatch Loss, 0.99967, Training Accuracy, 0.64062
2017-12-15 22:03:40,025, DEBUG, exp id, 1, Step, 6000, Minibatch Loss, 1.30566, Training Accuracy, 0.53125
2017-12-15 22:03:41,817, DEBUG, exp id, 4, Step, 6000, Minibatch Loss, 0.66356, Training Accuracy, 0.75000
2017-12-15 22:03:46,318, DEBUG, exp id, 2, Step, 6200, Minibatch Loss, 1.06932, Training Accuracy, 0.50000
2017-12-15 22:03:59,422, DEBUG, exp id, 6, Step, 6200, Minibatch Loss, 0.58276, Training Accuracy, 0.81250
2017-12-15 22:04:00,617, DEBUG, exp id, 3, Step, 6000, Minibatch Loss, 1.16955, Training Accuracy, 0.50000
2017-12-15 22:04:01,729, DEBUG, exp id, 0, Step, 6200, Minibatch Loss, 1.13079, Training Accuracy, 0.59375
2017-12-15 22:04:03,524, DEBUG, exp id, 5, Step, 6200, Minibatch Loss, 1.01416, Training Accuracy, 0.70312
2017-12-15 22:04:29,517, DEBUG, exp id, 7, Step, 6200, Minibatch Loss, 0.77098, Training Accuracy, 0.70312
2017-12-15 22:05:13,827, DEBUG, exp id, 1, Step, 6200, Minibatch Loss, 1.14747, Training Accuracy, 0.57812
2017-12-15 22:05:16,024, DEBUG, exp id, 4, Step, 6200, Minibatch Loss, 0.79904, Training Accuracy, 0.68750
2017-12-15 22:05:18,820, DEBUG, exp id, 2, Step, 6400, Minibatch Loss, 0.88238, Training Accuracy, 0.65625
2017-12-15 22:05:33,121, DEBUG, exp id, 6, Step, 6400, Minibatch Loss, 0.81667, Training Accuracy, 0.68750
2017-12-15 22:05:36,121, DEBUG, exp id, 3, Step, 6200, Minibatch Loss, 1.11085, Training Accuracy, 0.60938
2017-12-15 22:05:36,228, DEBUG, exp id, 0, Step, 6400, Minibatch Loss, 1.23584, Training Accuracy, 0.53125
2017-12-15 22:05:38,516, DEBUG, exp id, 5, Step, 6400, Minibatch Loss, 0.80790, Training Accuracy, 0.70312
2017-12-15 22:06:05,626, DEBUG, exp id, 7, Step, 6400, Minibatch Loss, 0.52460, Training Accuracy, 0.82812
2017-12-15 22:06:47,717, DEBUG, exp id, 1, Step, 6400, Minibatch Loss, 1.19530, Training Accuracy, 0.65625
2017-12-15 22:06:52,021, DEBUG, exp id, 4, Step, 6400, Minibatch Loss, 0.99044, Training Accuracy, 0.65625
2017-12-15 22:06:53,816, DEBUG, exp id, 2, Step, 6600, Minibatch Loss, 1.05404, Training Accuracy, 0.68750
2017-12-15 22:07:06,534, DEBUG, exp id, 6, Step, 6600, Minibatch Loss, 0.64545, Training Accuracy, 0.75000
2017-12-15 22:07:08,622, DEBUG, exp id, 0, Step, 6600, Minibatch Loss, 1.45001, Training Accuracy, 0.50000
2017-12-15 22:07:10,117, DEBUG, exp id, 3, Step, 6400, Minibatch Loss, 1.05032, Training Accuracy, 0.57812
2017-12-15 22:07:13,427, DEBUG, exp id, 5, Step, 6600, Minibatch Loss, 0.82364, Training Accuracy, 0.73438
2017-12-15 22:07:45,918, DEBUG, exp id, 7, Step, 6600, Minibatch Loss, 0.65153, Training Accuracy, 0.75000
2017-12-15 22:08:23,331, DEBUG, exp id, 1, Step, 6600, Minibatch Loss, 1.26271, Training Accuracy, 0.54688
2017-12-15 22:08:27,617, DEBUG, exp id, 4, Step, 6600, Minibatch Loss, 0.63861, Training Accuracy, 0.71875
2017-12-15 22:08:30,426, DEBUG, exp id, 2, Step, 6800, Minibatch Loss, 1.02700, Training Accuracy, 0.62500
